,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
225,0.592930,0.574764,0.811831,0.099318,0.796880,0.644181,0.325568,0.335787,0.325502,0.225014,0.717380
226,0.527313,0.547755,0.365468,0.835507,0.353551,0.865169,0.613457,0.051828,0.137710,0.240963,0.530000
227,0.745881,0.266966,0.447272,0.785213,0.330564,0.035994,0.982554,0.570783,0.219215,0.882013,0.104287
228,0.321762,0.896252,0.883368,0.576816,0.986460,0.631282,0.867503,0.694761,0.785064,0.093492,0.646340
229,0.993146,0.027840,0.023652,0.845655,0.015837,0.738159,0.691620,0.936516,0.805494,0.408711,0.157633
230,0.234251,0.405915,0.809294,0.203439,0.640721,0.713924,0.263369,0.005226,0.246814,0.095786,0.286207
231,0.173066,0.042473,0.055943,0.937934,0.040860,0.394034,0.007238,0.092514,0.838134,0.106971,0.490977
232,0.929190,0.583497,0.370123,0.668459,0.783810,0.469214,0.093981,0.322508,0.584474,0.027778,0.632770
233,0.287390,0.018000,0.039249,0.242809,0.028174,0.779800,0.564212,0.018033,0.266740,0.306429,0.853176
234,0.493888,0.045250,0.062062,0.377515,0.031811,0.645595,0.686155,0.026327,0.741378,0.966845,0.050608
235,0.931272,0.859525,0.393070,0.917311,0.587090,0.441580,0.671270,0.207872,0.080544,0.876706,0.372727
236,0.765063,0.811831,0.867641,0.350100,0.948131,0.582973,0.165984,0.582018,0.473078,0.145997,0.016791
237,0.575916,0.283445,0.705637,0.576816,0.581261,0.175115,0.632001,0.185978,0.166261,0.890112,0.106619
