,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
213,0.465177,0.726898,0.606242,0.927617,0.896481,0.342886,0.026245,0.005002,0.059041,0.234848,0.386257
214,0.850037,0.996161,0.986278,0.603685,0.892007,0.898918,0.047927,0.129215,0.369041,0.661073,0.426341
215,0.254906,0.049984,0.045586,0.264386,0.038150,0.583539,0.600432,0.653044,0.361192,0.671678,0.050776
216,0.607191,0.299891,0.075515,0.059867,0.196152,0.309204,0.539156,0.000828,0.966148,0.324741,0.102447
217,0.723902,0.396991,0.577252,0.968944,0.344815,0.528607,0.154063,0.367677,0.407690,0.917895,0.744533
218,0.542789,0.598617,0.758682,0.237614,0.400884,0.704013,0.610274,0.949721,0.994288,0.441103,0.981576
219,0.143421,0.068988,0.023842,0.084341,0.055874,0.423564,0.123896,0.488449,0.872585,0.485090,0.603726
220,0.576194,0.592295,0.282680,0.001026,0.369926,0.983556,0.579123,0.514376,0.050474,0.094937,0.196984
221,0.444053,0.487971,0.539309,0.436178,0.304553,0.720411,0.366424,0.393107,0.742506,0.088342,0.619571
222,0.332663,0.556274,0.297498,0.293169,0.359452,0.435134,0.924627,0.435733,0.461712,0.720665,0.557772
223,0.291708,0.548968,0.478975,0.687457,0.932378,0.916827,0.089582,0.367674,0.547486,0.486552,0.277764
224,0.200974,0.094796,0.095112,0.968944,0.096289,0.882345,0.194262,0.442612,0.182443,0.384258,0.042349
225,0.627114,0.136631,0.183690,0.451626,0.096289,0.753745,0.584118,0.496297,0.335561,0.810846,0.841599
226,0.666343,0.046782,0.056959,0.886484,0.038414,0.707683,0.133697,0.414128,0.094912,0.719132,0.046087
227,0.188288,0.183690,0.566096,0.051576,0.288844,0.767580,0.102230,0.438216,0.682072,0.839873,0.854955
228,0.535057,0.734865,0.450485,0.697031,0.416930,0.956090,0.279603,0.377019,0.369041,0.014384,0.075940
229,0.655927,0.160450,0.120742,0.659038,0.100318,0.600268,0.643001,0.260455,0.225025,0.798298,0.643262
230,0.156065,0.385311,0.810563,0.102009,0.618623,0.626254,0.909565,0.118025,0.119841,0.221620,0.587128
231,0.330751,0.847668,0.374822,0.866025,0.475992,0.209873,0.817612,0.121012,0.505047,0.317720,0.290234
232,0.757530,0.535712,0.523821,0.631103,0.272454,0.003800,0.075096,0.569724,0.393470,0.317243,0.090184
233,0.214679,0.588517,0.197149,0.075413,0.320818,0.382235,0.522701,0.871057,0.184662,0.967270,0.068919
234,0.143421,0.896252,0.987264,1.000000,0.785984,0.187444,0.220055,0.014533,0.808843,0.732249,0.916850
235,0.762419,0.824402,0.528559,0.398920,0.740700,0.652630,0.764958,0.093863,0.439306,0.790218,0.553807
236,0.406207,0.403920,0.819398,0.305250,0.436677,0.905896,0.844517,0.206090,0.846514,0.510430,0.145839
237,0.986729,0.669879,0.701652,0.576816,0.430035,0.646044,0.345946,0.976298,0.005191,0.972222,0.163660
