,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
176,0.495863,0.272871,0.303911,0.775254,0.229332,0.337962,0.004289,0.339038,0.957616,0.642183,0.124731
177,0.024322,0.310428,0.226420,0.330390,0.287560,0.185909,0.078268,0.683439,0.278829,0.006826,0.906493
178,0.581049,0.261161,0.766577,0.142517,0.509881,0.102626,0.530918,0.980128,0.978540,0.656553,0.652704
179,0.154155,0.374822,0.064301,0.559222,0.217503,0.425015,0.000621,0.048486,0.852542,0.959936,0.830170
180,0.509264,0.157540,0.249149,0.237614,0.132395,0.355488,0.030786,0.392806,0.711557,0.468787,0.939080
181,0.390441,0.992414,0.936986,0.029238,0.880838,0.952120,0.030129,0.214751,0.690297,0.673414,0.290440
182,0.635424,0.914410,0.729555,0.128915,0.622616,0.042392,0.112778,0.291392,0.345560,0.979418,0.973709
183,0.789062,0.201806,0.654105,0.242809,0.504447,0.776084,0.193821,0.417047,0.034492,0.286565,0.788335
184,0.890945,0.306342,0.317050,0.128915,0.276178,0.887060,0.008533,0.982368,0.247759,0.188999,0.397078
185,0.507007,0.634543,0.369189,0.054769,0.405659,0.357839,0.659389,0.652206,0.550749,0.045427,0.349947
186,0.654748,0.998717,0.991720,0.323983,0.900958,0.746631,0.055773,0.637850,0.281931,0.727934,0.139484
187,0.703399,0.685737,0.440892,0.185594,0.416930,0.342406,0.111069,0.652049,0.481427,0.409389,0.743686
188,0.095105,0.921987,0.646258,0.896743,0.569686,0.005110,0.002335,0.652075,0.413410,0.896843,0.232745
189,0.883219,0.638440,0.187537,0.370540,0.479500,0.685327,0.020463,0.063222,0.118805,0.019220,0.053244
190,0.929043,0.748116,0.880059,0.086702,0.717323,0.561900,0.968366,0.314521,0.118939,0.320908,0.816855
191,0.372729,0.864182,0.840418,0.406215,0.598827,0.820484,0.018951,0.528938,0.986454,0.244880,0.935419
192,0.980562,0.864182,0.801640,0.208089,0.517173,0.739955,0.185794,0.276934,0.417309,0.055077,0.271858
193,0.234144,0.337552,0.328036,0.550524,0.319441,0.246413,0.055688,0.495207,0.268633,0.265708,0.368440
194,0.338426,0.336678,0.471192,0.855828,0.847481,0.655201,0.066877,0.941042,0.984705,0.293995,0.015198
195,0.837661,0.546544,0.754724,0.264386,0.421817,0.423517,0.128453,0.766970,0.739659,0.648182,0.402143
196,0.487685,0.473407,0.854817,0.533330,0.638699,0.668520,0.001564,0.133615,0.141424,0.717556,0.820747
197,0.637559,0.984155,0.921057,0.275657,0.892007,0.115225,0.005792,0.120033,0.816049,0.905418,0.550305
198,0.384912,0.930997,0.985242,0.491567,0.900958,0.636201,0.184343,0.537626,0.368309,0.667237,0.391391
199,0.469530,0.880059,0.628067,0.948263,0.562031,0.742550,0.005502,0.924680,0.363126,0.628964,0.718115
200,0.112337,0.024131,0.053567,0.051576,0.040860,0.702100,0.000111,0.040021,0.417309,0.278563,0.254381
201,0.714887,0.223857,0.547755,0.122504,0.340499,0.879682,0.043633,0.130471,0.838134,0.236481,0.524095
202,0.674332,0.321242,0.411942,0.499777,0.216450,0.711237,0.121528,0.065440,0.878799,0.132566,0.161507
203,0.964499,0.248456,0.444075,0.264386,0.316700,0.849799,0.021553,0.664791,0.141011,0.562982,0.662396
204,0.780272,0.449413,0.417012,0.428570,0.322199,0.614902,0.031983,0.272631,0.286358,0.609699,0.355613
205,0.509405,0.015820,0.104686,0.559222,0.054085,0.717113,0.961185,0.968044,0.020368,0.658744,0.295726
206,0.606235,0.671197,0.239584,0.775254,0.425093,0.083961,0.365103,0.228712,0.999594,0.829097,0.856981
207,0.362259,0.970375,0.987894,0.845655,0.900958,0.739187,0.168594,0.456660,0.433864,0.120464,0.540221
208,0.231684,0.381473,0.608793,0.594666,0.436677,0.246204,0.003456,0.929249,0.985186,0.804963,0.989584
