,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs
1327,0.367220,0.389118,0.555942,0.304902,0.830030,0.572266,0.723830,0.389565,0.548024,0.560847
1328,0.842496,0.034284,0.098196,0.019324,0.049098,0.088360,0.502038,0.995953,0.171158,0.035497
1329,0.616066,0.268167,0.239266,0.651679,0.157598,0.373128,0.444382,0.696805,0.403557,0.089231
1330,0.710044,0.970501,0.994744,0.189098,0.914526,0.242436,0.903436,0.135901,0.548024,0.629139
1331,0.121144,0.440402,0.752768,0.435542,0.720515,0.998287,0.191768,0.445233,0.793041,0.864606
1332,0.238977,0.982440,0.966907,0.651679,0.964329,0.386063,0.889154,0.680661,0.722227,0.491001
1333,0.404813,0.323106,0.275204,0.162916,0.259752,0.878904,0.935991,0.667328,0.834323,0.589242
1334,0.662942,0.457334,0.575435,0.435542,0.886205,0.796139,0.559106,0.649832,0.257093,0.809242
1335,0.056469,0.222730,0.423899,0.324654,0.259752,0.643459,0.189609,0.078476,0.140401,0.477779
1336,0.828238,0.798181,0.956850,0.565597,0.830030,0.009199,0.371375,0.171441,0.048639,0.165573
1337,0.922634,0.447123,0.467699,0.485387,0.395489,0.590684,0.147656,0.391400,0.577775,0.874638
1338,0.048677,0.563698,0.510668,0.435542,0.395489,0.662353,0.090708,0.300506,0.172153,0.331194
1339,0.863097,0.339462,0.098196,0.902014,0.185585,0.770307,0.768945,0.360384,0.542853,0.901223
1340,0.232976,0.471188,0.232956,0.511421,0.252264,0.459925,0.179158,0.848910,0.932800,0.138419
1341,0.149770,0.818285,0.769421,0.162916,0.957202,0.894258,0.937738,0.615497,0.025411,0.479809
1342,0.119656,0.976953,0.990683,0.285964,0.957202,0.349437,0.925078,0.145961,0.778634,0.591514
1343,0.490477,0.673090,0.773564,0.934584,0.914526,0.436153,0.887120,0.369877,0.880708,0.479785
1344,0.992216,0.702410,0.781818,0.805500,0.508051,0.424839,0.195118,0.726811,0.594080,0.574433
1345,0.430352,0.631707,0.323106,0.109482,0.375896,0.632745,0.262323,0.234775,0.402817,0.136677
1346,0.245409,0.376989,0.740212,0.366600,0.457860,0.559237,0.474315,0.790451,0.414308,0.221362
1347,0.999930,0.514355,0.433749,0.837419,0.295340,0.263661,0.503171,0.151258,0.230588,0.764128
1348,0.122646,0.374000,0.113526,0.324654,0.237744,0.185058,0.998118,0.572754,0.000059,0.049814
1349,0.524898,0.407830,0.917914,0.366600,0.548995,0.844820,0.542657,0.238987,0.149896,0.406416
1350,0.482452,0.798181,0.929509,0.622387,0.531250,0.184827,0.565709,0.852316,0.069486,0.440727
1351,0.366805,0.331209,0.826194,0.511421,0.548995,0.413700,0.409341,0.406570,0.437211,0.775941
1352,0.773723,0.342247,0.529263,0.565597,0.431226,0.548897,0.856878,0.509875,0.588290,0.912328
1353,0.600809,0.555942,0.806275,0.304902,0.537133,0.765066,0.122457,0.106534,0.519161,0.937195
1354,0.611721,0.563698,0.719218,0.435542,0.865056,0.219302,0.852109,0.722645,0.932800,0.200931
1355,0.717872,0.875086,0.814301,0.000016,0.525400,0.083517,0.591834,0.801442,0.214081,0.372055
1356,0.986504,0.350703,0.631707,0.651679,0.720515,0.795459,0.264778,0.975110,0.724441,0.105342
1357,0.311793,0.656446,0.488885,0.934584,0.543048,0.324521,0.635648,0.223020,0.793041,0.211098
1358,0.604308,0.619461,0.536810,0.681519,0.366329,0.667776,0.050296,0.506269,0.548024,0.967238
1359,0.542778,0.882129,0.430448,0.651679,0.485394,0.236223,0.732227,0.135477,0.282128,0.332961
1360,0.530265,0.867899,0.744402,1.000000,0.720515,0.735261,0.519765,0.019756,0.880708,0.263796
1361,0.421648,0.342247,0.353555,0.967265,0.241318,0.300944,0.942968,0.334498,0.090572,0.144081
1362,0.138409,0.552086,0.656446,0.485387,0.629102,0.288798,0.933280,0.542331,0.519161,0.213388
1363,0.608236,0.226777,0.183593,0.036350,0.128379,0.377269,0.117934,0.278298,0.778634,0.753172
1364,0.492708,0.325790,0.702410,0.109482,0.375896,0.245123,0.729942,0.745917,0.724441,0.302019
1365,0.209565,0.908694,0.777696,0.285964,0.543048,0.518369,0.223555,0.912010,0.403557,0.630275
1366,0.125689,0.875086,0.860577,0.285964,0.985728,0.550790,0.344798,0.442309,0.351052,0.252265
1367,0.879254,0.963068,0.992221,0.742675,0.858028,0.129736,0.931441,0.474307,0.932800,0.754352
1368,0.200988,0.062937,0.050112,0.651679,0.066717,0.741243,0.863797,0.322457,0.324427,0.337078
1369,0.966690,0.979815,0.999696,0.805500,0.802247,0.551478,0.332395,0.619659,0.331849,0.149780
1370,0.169486,0.209012,0.660597,0.324654,0.441770,0.099977,0.992967,0.497706,0.468481,0.902444
1371,0.940947,0.299688,0.350703,0.411770,0.234208,0.917315,0.754351,0.994369,0.531521,0.193748
1372,0.149770,0.950089,0.997932,0.366600,0.858028,0.780026,0.976353,0.042638,0.793041,0.027776
1373,0.062119,0.443754,0.769421,0.345221,0.431226,0.735261,0.739107,0.700370,0.141696,0.013330
1374,0.694518,0.437067,0.154626,0.742675,0.234208,0.590037,0.088222,0.126404,0.537562,0.212799
1375,0.500301,0.864254,0.923815,0.773903,0.858028,0.579496,0.888430,0.634023,0.531521,0.375973
1376,0.325476,0.457334,0.287247,0.109482,0.241318,0.585402,0.656847,0.647879,0.468481,0.909655
1377,0.915627,0.216766,0.150181,0.077617,0.128379,0.548270,0.461886,0.447049,0.270646,0.294674
1378,0.486908,0.325790,0.427165,1.000000,0.879145,0.398430,0.624476,0.505003,0.037166,0.767792
1379,0.528923,0.631707,0.297167,0.070962,0.531250,0.964272,0.053154,0.564223,0.298455,0.023201
1380,0.994836,0.567596,0.727622,0.411770,0.767871,0.060528,0.397741,0.960722,0.724441,0.795038
1381,0.126348,0.214807,0.279973,0.040174,0.160244,0.530376,0.432285,0.292010,0.179242,0.197693
1382,0.307934,0.232956,0.028161,0.711865,0.135256,0.386144,0.567754,0.214305,0.151971,0.095964
1383,0.746732,0.222730,0.230882,0.902014,0.115443,0.622002,0.216862,0.084092,0.686286,0.509401
1384,0.039891,0.119463,0.118256,0.837419,0.062828,0.375150,0.254987,0.585123,0.095345,0.243919
1385,0.109814,0.525513,0.488885,0.100680,0.964329,0.697533,0.130472,0.183226,0.302402,0.395484
1386,0.136073,0.702410,0.536810,0.139566,0.380737,0.585405,0.933333,0.718266,0.402817,0.078996
1387,0.407820,0.555942,0.563698,0.934584,0.307896,0.226206,0.081975,0.263290,0.568491,0.030094
1388,0.870971,0.368073,0.181876,0.435542,0.255989,0.176903,0.002525,0.042451,0.815408,0.874593
1389,0.929041,0.761109,0.407830,0.565597,0.680752,0.854189,0.427263,0.459317,0.090572,0.436032
1390,0.686023,0.304777,0.841740,0.218258,0.508051,0.563793,0.938357,0.304479,0.351052,0.884657
1391,0.632890,0.719218,0.218740,0.233993,0.485394,0.969379,0.950612,0.926805,0.830247,0.209701
1392,0.420346,0.975431,0.979815,0.324654,0.809171,0.147066,0.724454,0.827196,0.078142,0.207351
1393,0.650765,0.892406,0.810297,0.000486,0.707170,0.706363,0.824610,0.400770,0.830247,0.775195
1394,0.821591,0.287247,0.731821,0.233993,0.415686,0.000128,0.812203,0.951796,0.234284,0.895615
1395,0.915441,0.681447,0.950089,0.651679,0.554975,0.147283,0.036472,0.346986,0.984660,0.655844
1396,0.730580,0.063646,0.325790,0.285964,0.452461,0.861639,0.672891,0.251658,0.214081,0.414236
1397,0.482452,0.514355,0.254509,0.837419,0.693915,0.769658,0.388261,0.458632,0.718699,0.117361
1398,0.075818,0.086476,0.156131,0.250516,0.162923,0.952193,0.078684,0.070766,0.072017,0.452300
1399,0.698531,0.201479,0.241399,0.837419,0.227249,0.448225,0.480018,0.833245,0.588290,0.884287
1400,0.027650,0.080201,0.076793,0.622387,0.047075,0.605958,0.168917,0.089599,0.548024,0.747244
1401,0.955878,0.715015,0.591273,0.285964,0.893273,0.039590,0.492772,0.788752,0.834323,0.385660
1402,0.569497,0.323106,0.133434,0.304902,0.299486,0.427537,0.797558,0.472997,0.468481,0.833783
1403,0.065242,0.830116,0.756942,0.837419,0.935841,0.268793,0.372593,0.774539,0.984660,0.052273
1404,0.727907,0.496081,0.895751,0.411770,0.508051,0.079524,0.449758,0.322771,0.963817,0.866596
1405,0.618234,0.860577,0.769421,0.742675,0.720515,0.041089,0.327952,0.722235,0.622138,0.361300
1406,0.150766,0.086476,0.342247,0.538167,0.217088,0.903835,0.330839,0.392478,0.307065,0.592967
1407,0.475330,0.902311,0.727622,0.189098,0.680752,0.433832,0.476745,0.057712,0.778634,0.410148
1408,0.851668,0.548245,0.518059,0.324654,0.395489,0.538525,0.013984,0.779229,0.141696,0.358596
1409,0.199781,0.958983,0.798181,0.304902,0.687322,0.945084,0.060932,0.287002,0.577775,0.537609
1410,0.508347,0.492475,0.404668,0.411770,0.907434,0.098055,0.971398,0.135776,0.577775,0.204032
1411,0.517740,0.376989,0.559813,0.837419,0.312159,0.394640,0.250553,0.380472,0.932800,0.476972
1412,0.265290,0.323106,0.878626,0.681519,0.479817,0.341148,0.761838,0.356869,0.037111,0.831770
1413,0.996007,0.810297,0.460772,0.711865,0.452461,0.467021,0.169643,0.677281,0.208078,0.360270
1414,0.752984,0.744402,0.478217,0.435542,0.560986,0.492907,0.858768,0.701490,0.946591,0.414817
1415,0.200988,0.404668,0.265852,0.388786,0.244929,0.208884,0.875832,0.862423,0.880708,0.725038
1416,0.983694,0.548245,0.430448,0.565597,0.395489,0.156344,0.097529,0.284796,0.622138,0.003411
1417,0.439539,0.356425,0.342247,0.869608,0.441770,0.255805,0.192905,0.633724,0.441376,0.783601
1418,0.425124,0.471188,0.673090,0.388786,0.816110,0.182463,0.503057,0.668559,0.542853,0.132870
1419,0.409111,0.143005,0.060850,0.711865,0.085924,0.391998,0.178930,0.420164,0.531521,0.433687
1420,0.636315,0.331209,0.420651,0.411770,0.893273,0.270045,0.661791,0.351854,0.282128,0.531303
1421,0.048364,0.076793,0.181876,0.837419,0.168383,0.186255,0.508738,0.437076,0.594080,0.844358
1422,0.846986,0.587294,0.660597,0.345221,0.603923,0.548900,0.460671,0.892257,0.792804,0.739781
1423,0.685616,0.347867,0.371028,0.053751,0.271269,0.456947,0.197186,0.159155,0.057211,0.043599
1424,0.605618,0.180173,0.307346,0.651679,0.287162,0.139657,0.850213,0.228575,0.307065,0.318326
1425,0.319187,0.752768,0.752768,0.285964,0.548995,0.548262,0.059319,0.229957,0.307065,0.937118
1426,0.186234,0.954656,0.940251,0.304902,0.978593,0.641478,0.458302,0.609827,0.542853,0.009491
1427,0.123943,0.993571,0.914889,0.345221,0.816110,0.035149,0.339175,0.260391,0.336760,0.878955
1428,0.771270,0.376989,0.652302,0.869608,0.733945,0.492921,0.804660,0.648588,0.414308,0.361330
1429,0.818828,0.230882,0.312534,0.773903,0.220438,0.619261,0.757260,0.612286,0.542853,0.020645
1430,0.748947,0.798181,0.889021,0.869608,0.914526,0.932076,0.783393,0.821204,0.385357,0.173995
1431,0.627735,0.086476,0.252287,0.267837,0.144864,0.925094,0.150369,0.074998,0.548024,0.836566
1432,0.854379,0.254509,0.615400,0.010946,0.312159,0.703664,0.147118,0.421880,0.171158,0.805778
1433,0.569940,0.627615,0.777696,0.139566,0.872096,0.163683,0.690626,0.424405,0.588290,0.635549
1434,0.025087,0.003765,0.006053,0.869608,0.005408,0.682030,0.382682,0.026647,0.147392,0.796213
1435,0.144132,0.247887,0.228822,0.805500,0.160244,0.536089,0.961720,0.044693,0.792804,0.816005
1436,0.834734,0.356425,0.371028,0.175643,0.303672,0.003588,0.642426,0.263438,0.402817,0.281004
1437,0.147054,0.159177,0.488885,0.742675,0.291231,0.743205,0.393838,0.428427,0.094938,0.569707
1438,0.418179,0.209012,0.261269,0.109482,0.194659,0.709057,0.143239,0.039672,0.815408,0.808063
1439,0.127010,0.028513,0.141605,0.837419,0.101672,0.292229,0.156412,0.961402,0.414308,0.926313
1440,0.001873,0.563698,0.368073,0.162916,0.491006,0.093927,0.075262,0.884007,0.722227,0.071871
1441,0.910707,0.261269,0.151651,0.366600,0.130640,0.600645,0.504616,0.324817,0.834323,0.371753
1442,0.657081,0.559813,0.544419,0.267837,0.985728,0.646216,0.142875,0.576329,0.468481,0.921624
1443,0.486017,0.631707,0.474694,0.711865,0.380737,0.823037,0.689615,0.962254,0.963817,0.183755
1444,0.314896,0.071911,0.090244,0.388786,0.078066,0.619320,0.609327,0.428793,0.440829,0.651813
1445,0.431662,0.205218,0.648166,0.064782,0.356915,0.837618,0.350028,0.419194,0.932800,0.046651
1446,0.248491,0.583328,0.790027,0.010946,0.802247,0.940360,0.025609,0.556805,0.312653,0.479642
1447,0.636315,0.359311,0.871509,0.388786,0.543048,0.622658,0.898222,0.539107,0.519161,0.927415
1448,0.997067,0.115871,0.307346,0.773903,0.179712,0.764416,0.711728,0.240893,0.932800,0.304075
1449,0.688054,0.038678,0.049535,0.388786,0.036353,0.386157,0.002552,0.632659,0.932800,0.769151
1450,0.520424,0.203342,0.392193,0.538167,0.204054,0.751228,0.066962,0.837325,0.594080,0.279892
1451,0.679900,0.078481,0.043557,0.021551,0.040537,0.638786,0.069440,0.218637,0.019770,0.956502
1452,0.300286,0.548245,0.769421,0.366600,0.537133,0.415907,0.384358,0.370657,0.963817,0.977234
1453,0.664193,0.187064,0.171848,0.805500,0.130640,0.870059,0.786796,0.987860,0.254592,0.822064
1454,0.432099,0.895751,0.790027,0.411770,0.727219,0.816273,0.206222,0.444912,0.834323,0.872524
1455,0.832977,0.914889,0.932277,0.651679,0.978593,0.439004,0.797600,0.701398,0.254592,0.767868
1456,0.209255,0.252287,0.111221,0.010946,0.700531,0.096069,0.314140,0.926805,0.307065,0.879667
1457,0.498067,0.049535,0.093160,0.175643,0.115443,0.148047,0.040890,0.725163,0.622138,0.204794
1458,0.748579,0.514355,0.673090,0.233993,0.858028,0.976864,0.311920,0.904790,0.594080,0.037146
1459,0.930821,0.966907,0.837890,0.805500,0.720515,0.733233,0.452657,0.561189,0.414308,0.604321
1460,0.789828,0.478217,0.548245,0.837419,0.579206,0.364948,0.516580,0.704206,0.758656,0.404733
1461,0.470887,0.607311,0.275204,0.651679,0.496653,0.663081,0.946684,0.645893,0.350298,0.762620
1462,0.218048,0.160718,0.261269,0.681519,0.130640,0.146308,0.779408,0.499616,0.659950,0.115132
1463,0.972817,0.015176,0.006698,0.651679,0.011660,0.554061,0.242924,0.024555,0.254592,0.870805
1464,0.264578,0.533029,0.841740,0.681519,0.733945,0.835860,0.225330,0.316706,0.324427,0.064176
1465,0.997101,0.552086,0.433749,0.593681,0.390534,0.638068,0.591137,0.587503,0.594080,0.123138
1466,0.378071,0.275204,0.342247,0.218258,0.907434,0.439007,0.395040,0.490815,0.793041,0.674251
1467,0.135146,0.986998,0.968735,0.029625,0.900350,0.535462,0.184307,0.559895,0.331849,0.252293
1468,0.036800,0.905525,0.954656,0.902014,0.635467,0.488684,0.843946,0.655617,0.793041,0.182300
1469,0.807524,0.062937,0.157648,0.711865,0.085924,0.818161,0.936879,0.350437,0.834323,0.269396
1470,0.261740,0.006894,0.052479,0.162916,0.032543,0.889587,0.000353,0.243324,0.588290,0.178848
1471,0.127674,0.156131,0.141605,0.742675,0.092661,0.343573,0.404261,0.848954,0.440829,0.954251
1472,0.686023,0.299688,0.401523,0.285964,0.872096,0.904363,0.514074,0.285589,0.793041,0.217131
1473,0.594230,0.407830,0.802236,0.622387,0.485394,0.885876,0.888457,0.907086,0.880708,0.605438
1474,0.764185,0.134768,0.148723,0.773903,0.087570,0.935450,0.129283,0.739705,0.298455,0.683749
1475,0.193521,0.478217,0.895751,0.511421,0.585341,0.906340,0.655431,0.643469,0.179242,0.794311
1476,0.654980,0.365135,0.506997,0.837419,0.415686,0.510873,0.021779,0.828454,0.004858,0.959562
1477,0.510136,0.740212,0.362215,0.934584,0.648276,0.946621,0.756323,0.142621,0.285693,0.809892
1478,0.679900,0.525513,0.496081,0.681519,0.971460,0.169096,0.105068,0.980044,0.537562,0.101671
1479,0.932566,0.414206,0.167004,0.036350,0.207258,0.694882,0.083851,0.273386,0.834323,0.362552
1480,0.959927,0.567596,0.615400,0.565597,0.447097,0.137621,0.686075,0.719586,0.149896,0.254903
1481,0.798786,0.339462,0.599268,0.070962,0.629102,0.178103,0.588106,0.554300,0.298455,0.949246
1482,0.020067,0.389118,0.736018,0.742675,0.680752,0.488092,0.989393,0.651912,0.594080,0.436924
1483,0.253674,0.312534,0.141605,0.622387,0.173979,0.383487,0.150668,0.293926,0.793041,0.815577
1484,0.976596,0.138837,0.579375,1.000000,0.329597,0.772917,0.636948,0.295441,0.622138,0.215336
1485,0.698931,0.371028,0.272842,0.118881,0.325179,0.183644,0.869743,0.207559,0.441376,0.638755
1486,0.650765,0.765269,0.715015,0.538167,0.548995,0.373635,0.795803,0.726950,0.208078,0.748673
1487,0.868212,0.814301,0.920890,0.411770,0.893273,0.840648,0.078862,0.184231,0.078142,0.385572
1488,0.805923,0.151651,0.133434,0.218258,0.101672,0.398957,0.682420,0.714899,0.588290,0.961907
1489,0.931777,0.167004,0.440402,0.411770,0.371093,0.265248,0.607817,0.339234,0.182169,0.575534
1490,0.539651,0.263553,0.453914,0.175643,0.237744,0.926870,0.340106,0.017411,0.984660,0.937995
1491,0.953678,0.635808,0.648166,0.538167,0.385616,0.759161,0.187904,0.003953,0.172420,0.510204
1492,0.939366,0.533029,0.386060,0.869608,0.366329,0.914057,0.789048,0.389392,0.046416,0.359677
1493,0.024729,0.660597,0.635808,0.742675,0.978593,0.354895,0.038301,0.015534,0.147392,0.886207
1494,0.460689,0.536810,0.698212,0.162916,0.648276,0.464019,0.660022,0.856751,0.215258,0.182935
1495,0.832683,0.591273,0.748587,0.742675,0.865056,0.654242,0.386755,0.415360,0.834323,0.271325
1496,0.576588,0.822250,0.420651,0.324654,0.603923,0.835270,0.580727,0.782064,0.659950,0.347034
1497,0.123943,0.603284,0.885595,0.742675,0.754243,0.851861,0.103862,0.766460,0.254592,0.802586
1498,0.365975,0.514355,0.518059,0.345221,0.474274,0.343096,0.303527,0.146901,0.793041,0.306806
1499,0.797144,0.398396,0.404668,0.805500,0.325179,0.598629,0.686630,0.526728,0.402817,0.505272
1500,0.616066,0.536810,0.814301,0.460087,0.560986,0.766975,0.294420,0.208034,0.147392,0.706045
1501,0.197083,0.673090,0.694016,0.388786,0.441770,0.107099,0.749101,0.392113,0.880708,0.807119
1502,0.638024,0.245709,0.277581,0.001369,0.162923,0.163626,0.598769,0.214422,0.403557,0.171073
1503,0.942076,0.818285,0.289703,0.511421,0.508051,0.384047,0.831314,0.670315,0.082664,0.755730
1504,0.206169,0.302225,0.239266,0.681519,0.160244,0.759100,0.092293,0.699513,0.140359,0.747353
1505,0.462460,0.243546,0.192370,0.092452,0.907434,0.488680,0.685603,0.392138,0.830247,0.474237
1506,0.956331,0.136113,0.058822,0.742675,0.085924,0.151028,0.078382,0.081046,0.025411,0.812804
1507,0.696527,0.830116,0.635808,0.388786,0.654721,0.582068,0.492295,0.000912,0.149023,0.843304
1508,0.683579,0.998422,0.992919,0.304902,0.907434,0.556644,0.963227,0.793469,0.622138,0.426044
1509,0.964736,0.719218,0.210929,0.934584,0.474274,0.820627,0.719717,0.097582,0.441376,0.580770
1510,0.445687,0.830116,0.339462,0.967265,0.479817,0.852431,0.579256,0.881526,0.336760,0.562488
1511,0.167869,0.333943,0.529263,0.048852,0.352265,0.588020,0.097471,0.006053,0.282128,0.847975
1512,0.226413,0.170221,0.347867,0.139566,0.299486,0.443042,0.691767,0.134254,0.254592,0.175281
1513,0.575260,0.488885,0.450510,0.773903,0.385616,0.268424,0.522684,0.272810,0.568491,0.363370
1514,0.730199,0.744402,0.802236,0.902014,0.950077,0.659656,0.880579,0.614893,0.722227,0.795326
1515,0.846708,0.599268,0.433749,0.869608,0.312159,0.190831,0.764413,0.500439,0.403557,0.131750
1516,0.318405,0.342247,0.533029,0.711865,0.502335,0.910224,0.644301,0.521438,0.946591,0.556321
1517,0.802697,0.485312,0.571509,0.837419,0.334054,0.952547,0.563460,0.571909,0.171158,0.104437
1518,0.648651,0.781818,0.975431,0.967265,0.781571,0.959463,0.656619,0.995255,0.140401,0.054434
1519,0.148531,0.552086,0.965018,0.651679,0.597699,0.311218,0.703779,0.070065,0.963817,0.972453
1520,0.482006,0.689822,0.972205,0.064782,0.622765,0.159195,0.821922,0.199753,0.519161,0.566294
1521,0.493155,0.368073,0.689822,0.967265,0.352265,0.772279,0.918305,0.441373,0.531521,0.269056
1522,0.256814,0.702410,0.871509,0.084772,0.851010,0.496023,0.921014,0.561957,0.270646,0.263620
1523,0.314119,0.457334,0.414206,0.711865,0.468767,0.262077,0.708750,0.777490,0.793041,0.196934
1524,0.417746,0.794111,0.954656,0.203297,0.830030,0.001230,0.861381,0.956804,0.302402,0.713678
1525,0.832683,0.398396,0.121909,0.967265,0.259752,0.687446,0.283744,0.502259,0.509250,0.172937
1526,0.141966,0.317787,0.243546,0.651679,0.283131,0.697539,0.085930,0.116314,0.880708,0.736797
1527,0.900468,0.417420,0.350703,0.511421,0.316460,0.202086,0.774120,0.414474,0.519161,0.003115
1528,0.527581,0.744402,0.607311,0.511421,0.851010,0.609268,0.385829,0.138429,0.722227,0.325257
1529,0.477109,0.908694,0.882129,0.285964,0.781571,0.896311,0.922034,0.886230,0.793041,0.654969
1530,0.536970,0.376989,0.345049,0.651679,0.252264,0.675896,0.745322,0.203671,0.622138,0.813712
1531,0.625150,0.627615,0.595264,0.967265,0.971460,0.543076,0.733364,0.709302,0.577775,0.343085
1532,0.100401,0.118256,0.080201,0.742675,0.085924,0.063767,0.016190,0.150115,0.282128,0.131818
1533,0.670839,0.698212,0.386060,0.388786,0.707170,0.646200,0.444742,0.550516,0.024720,0.003440
1534,0.218685,0.317787,0.664755,0.485387,0.361603,0.654258,0.782750,0.421982,0.932800,0.145886
1535,0.676616,0.467699,0.677266,0.869608,0.567028,0.906342,0.617372,0.944187,0.457860,0.660127
1536,0.602122,0.331209,0.736018,0.304902,0.616456,0.008847,0.678148,0.762789,0.285949,0.647468
1537,0.178848,0.822250,0.379995,0.711865,0.468767,0.883227,0.876846,0.635904,0.963817,0.742462
1538,0.733621,0.094149,0.094149,0.967265,0.065399,0.630709,0.092635,0.021036,0.509250,0.523609
1539,0.033451,0.417420,0.239266,0.538167,0.255989,0.540572,0.541081,0.606117,0.605072,0.455929
1540,0.995678,0.404668,0.567596,0.622387,0.837011,0.662360,0.275777,0.152447,0.531521,0.011074
1541,0.153529,0.798181,0.892406,0.388786,0.667687,0.424789,0.821277,0.622662,0.049948,0.733323
1542,0.895158,0.841740,0.845564,0.218258,0.548995,0.051599,0.372593,0.167048,0.793041,0.137182
1543,0.820979,0.923815,0.567596,0.059053,0.508051,0.638060,0.557659,0.341855,0.095345,0.894821
1544,0.410834,0.163837,0.430448,0.267837,0.237744,0.600585,0.631154,0.044300,0.830247,0.874228
1545,0.928222,0.401523,0.777696,0.711865,0.513800,0.740584,0.572711,0.531787,0.032361,0.962809
1546,0.819751,0.673090,0.450510,0.869608,0.795339,0.527782,0.740219,0.780456,0.351052,0.707393
1547,0.740777,0.414206,0.492475,0.593681,0.295340,0.740584,0.351386,0.842730,0.542853,0.918411
1548,0.288247,0.091207,0.167004,0.742675,0.092661,0.293957,0.623841,0.252236,0.024607,0.729985
1549,0.537864,0.990683,0.963068,1.000000,0.928730,0.432057,0.723184,0.554300,0.157308,0.375877
1550,0.892980,0.392193,0.719218,0.366600,0.463296,0.058368,0.763523,0.399255,0.151971,0.260765
1551,0.032319,0.389118,0.627615,0.012301,0.767871,0.311655,0.967525,0.509937,0.568491,0.949767
1552,0.189127,0.245709,0.163837,0.742675,0.325179,0.569013,0.906829,0.739486,0.577775,0.269378
1553,0.605618,0.485312,0.464227,0.267837,0.978593,0.757165,0.245005,0.550282,0.793041,0.020528
1554,0.563723,0.723420,0.845564,0.366600,0.573102,0.530985,0.296817,0.543839,0.932800,0.092935
1555,0.883723,0.627615,0.544419,0.967265,0.872096,0.566349,0.895991,0.224343,0.537562,0.457790
1556,0.783736,0.895751,0.648166,0.651679,0.781571,0.013833,0.423915,0.585310,0.724441,0.578970
1557,0.258216,0.860577,0.401523,0.593681,0.468767,0.630052,0.335816,0.251725,0.245499,0.389234
1558,0.830618,0.485312,0.407830,0.267837,0.287162,0.179199,0.158226,0.568869,0.127006,0.184290
1559,0.732483,0.867899,0.756942,0.189098,0.900350,0.252717,0.407798,0.014131,0.519161,0.006373
1560,0.613895,0.020782,0.009156,0.250516,0.024199,0.863311,0.112500,0.247451,0.963817,0.594312
1561,0.224142,0.440402,0.668920,0.681519,0.788447,0.935450,0.235646,0.787687,0.437211,0.447289
1562,0.278651,0.548245,0.929509,0.934584,0.661191,0.659664,0.051769,0.518190,0.830247,0.191305
1563,0.380591,0.544419,0.790027,0.967265,0.585341,0.098603,0.513173,0.319057,0.792804,0.586254
1564,0.835025,0.673090,0.830116,0.203297,0.865056,0.503407,0.806461,0.251508,0.722227,0.537047
1565,0.043575,0.802236,0.785929,0.538167,0.985728,0.304479,0.178768,0.149803,0.015615,0.173979
1566,0.785438,0.214807,0.521778,0.460087,0.307896,0.014157,0.708211,0.431503,0.069826,0.717032
1567,0.962891,0.347867,0.398396,0.004630,0.420829,0.330144,0.877545,0.875132,0.307065,0.143199
1568,0.165196,0.067296,0.323106,0.651679,0.200886,0.756464,0.047597,0.280046,0.722227,0.245575
1569,0.978573,0.268167,0.756942,0.128902,0.457860,0.088207,0.337910,0.467876,0.519161,0.500761
1570,0.987427,0.673090,0.837890,0.304902,0.858028,0.505236,0.576475,0.603423,0.385357,0.390454
1571,0.461132,0.190588,0.145841,0.162916,0.111367,0.159175,0.302088,0.810155,0.722227,0.804087
1572,0.378491,0.950089,0.818285,0.967265,0.858028,0.208533,0.659143,0.615427,0.312653,0.597600
1573,0.462460,0.031474,0.136113,0.967265,0.073638,0.826143,0.911315,0.870507,0.285693,0.114185
1574,0.822811,0.559813,0.485312,0.622387,0.385616,0.590571,0.213397,0.649832,0.468481,0.704665
1575,0.734379,0.132111,0.136113,0.411770,0.107405,0.708398,0.331377,0.305042,0.440829,0.846069
1576,0.349540,0.826194,0.923815,0.711865,0.900350,0.097244,0.390974,0.486399,0.531521,0.415645
1577,0.429916,0.552086,0.345049,0.411770,0.781571,0.787823,0.298766,0.692518,0.542853,0.865327
1578,0.403527,0.315152,0.503342,0.345221,0.287162,0.324431,0.311235,0.072330,0.090572,0.953164
1579,0.864388,0.239266,0.163837,0.100680,0.179712,0.348913,0.803465,0.935078,0.257093,0.168644
1580,0.502088,0.392193,0.467699,0.118881,0.287162,0.743914,0.921584,0.315987,0.659950,0.340498
1581,0.935504,0.934990,0.994744,0.139566,0.865056,0.883224,0.318490,0.063795,0.880708,0.431301
1582,0.819444,0.430448,0.503342,0.285964,0.405512,0.025793,0.459529,0.558932,0.075418,0.671944
1583,0.588071,0.966907,0.790027,0.267837,0.761048,0.010614,0.608133,0.169115,0.722227,0.964659
1584,0.722910,0.648166,0.920890,0.388786,0.754243,0.245086,0.780238,0.997192,0.830247,0.057877
1585,0.486463,0.058822,0.162271,0.100680,0.085924,0.995305,0.042920,0.567574,0.437211,0.235854
1586,0.642287,0.908694,0.744402,0.593681,0.635467,0.282014,0.830135,0.235421,0.793041,0.338039
1587,0.732103,0.950089,0.664755,0.934584,0.674207,0.818767,0.278003,0.427668,0.932800,0.610728
1588,0.981335,0.201479,0.130798,0.388786,0.107405,0.624684,0.095592,0.058611,0.350298,0.506333
